Date,EUNL,EUNA,4GLD,LYMS,SEMI,EIMI,BTC-EUR,LITE,BYDDY,SEDG,S92,TSLA,PLTR,MSTR,RIVN,KO,RHHBY,IUSA,XEON,EXSA,IBCL,IBCI,IQQ6,EXXY
2013-05-12,27.05,,35.39,9.17,,,88.543215,,1.0240191281255018,,19.9,3.9402505043247253,,7.29134127,,32.45301315,24.484141486471902,12.564,139.758,31.13,179.44,,18.85,26.2
2013-05-19,27.64,,34.2,9.385,,,94.79367139,,1.1332113003445823,,21.105,4.740072632592371,,7.455900295,,33.39031117,24.5279481831163,12.925,139.755,31.6,180.22,,19.19,26.4
2013-05-26,26.98,,34.52,9.209,,,103.16095236,,1.0356259509012722,,22.19,5.001931066014663,,7.141971537,,32.64547968,25.488842272231967,12.701,139.753,31.13,177.81,,18.25,26.41
2013-06-02,26.86,,34.59,9.309,,,94.027383792,,1.1123046710485163,,25.665,5.0110217470360885,,7.033677647999999,,30.74735124,23.965882232099876,12.71,139.75,30.9,176.38,,17.62,26.13
2013-06-09,26.18,,33.56,9.025,,,75.4148,,1.0558047235712196,,24.3,5.130218037762263,,6.765461708,,31.22926868,23.310731518842328,12.366,139.758,30.32,175.57,,17.06,25.69
2013-06-16,25.81,,33.46,8.836,,,74.8026621,,0.9935077196911314,,24.24,5.026434764767887,,6.836050739999999,,30.3239814,23.171477488250176,12.189,139.758,29.93,175.55,,16.71,25.28
2013-06-23,25.3,,31.66,8.707,,,81.63880999999999,,0.9477717561331815,,22.62,5.035405482442499,,6.393775574999999,,30.166905999999997,22.287562974741807,11.996,139.756,28.45,171.38,,15.94,25.04
2013-06-30,26.01,,29.98,8.96,,,73.863914964,,0.8358797994132113,,22.93,5.471968038827801,,6.648318096000001,,30.66513786,23.648717577991423,12.36,139.757,28.82,172.01,,16.9,24.85
2013-07-07,26.4,,30.43,9.17,,,57.8755933587,,0.9431014429209063,,20.8,6.214394000246439,,6.9657713580000005,,31.452312840000005,24.132603962533715,12.568,139.757,29.23,172.39,,16.85,25.22
2013-07-14,26.97,,31.59,9.323,,,72.6494379512,,0.9385684918864426,,23.19,6.644160586534815,,7.496545703999999,,31.47920072,24.551185734902283,12.79,139.757,30.02,173.51,,17.31,25.44
2013-07-21,27.11,,31.7,9.22,,,69.1589685033,,1.0122155208112964,,25.6,6.079912235136129,,7.374077216999999,,31.311442890000002,23.77888248201791,12.823,139.757,30.42,173.78,,17.33,25.43
2013-07-28,26.73,,32.0,9.161,,,75.23078788800001,,1.0180974120151043,,26.1,6.50528137893041,,7.343139076000001,,30.648574720000003,23.755679160256662,12.621,139.756,30.34,172.86,,16.88,24.63
2013-08-04,27.1,,31.74,9.367,,,79.636486176,,0.9846228905308247,,23.82,6.968117582934472,,7.202912039999999,,30.462788879999998,23.27125471032569,12.795,139.756,30.87,174.44,,16.6,24.55
2013-08-11,26.89,,31.73,9.298,,,78.516375,,0.9970309947604935,,25.9,7.627305857000562,,7.429144624999998,,30.030643999999995,24.004342614882283,12.628,139.757,31.07,174.57,,16.53,24.32
2013-08-18,26.73,,33.04,9.226,,,85.0824375,,0.9857545628764457,,25.755,7.096450797353933,,7.219638375,,29.272856249999997,23.98052107267445,12.445,139.758,31.1,172.14,,16.03,25.1
2013-08-25,26.5,,33.57,9.27,,,91.434640913,,1.0283262413563425,,25.56,8.07882037019919,,7.12092633,,28.843121160000003,24.541380552819366,12.369,139.753,30.95,170.94,,15.82,25.03
2013-09-01,26.25,,34.18,9.274,,,104.52583048000001,,0.899128571060893,,24.26,8.512778823158563,,6.936906532000001,,28.84773896,23.52097335071354,12.312,139.755,30.22,170.8,,15.79,25.55
2013-09-08,26.98,,33.83,9.504,,,92.74981254,,1.0063247196283869,,24.12,8.486184415503761,,7.12052646,,29.23685115,23.877414328193808,12.561,139.755,31.15,169.6,,16.04,25.58
2013-09-15,27.27,,31.84,9.523,,,98.05935994000001,,1.1157043497411117,,25.18,8.300860764680879,,7.985703954000001,,29.101147779999998,23.941333754366923,12.659,139.754,31.64,168.92,,16.22,25.02
2013-09-22,27.44,,31.8,9.544,,,95.54531376,,1.0384263409995211,,24.5,9.04691091450673,,8.032406915000001,,29.154936199999998,24.533822537359722,12.664,139.753,31.64,170.12,,16.47,24.51
2013-09-29,27.11,,31.79,9.501,,,101.45525544,,1.058823783156571,,25.345,9.401393349669547,,7.670088228,,28.3666944,24.905827931083174,12.442,139.753,31.45,172.04,,16.23,24.36
2013-10-06,26.84,,30.96,9.46,,,94.90181700000001,,1.1525516633143833,,27.125,8.87614096665243,,7.765764188000001,,27.3670356,24.23823583983842,12.339,139.752,31.23,172.25,,16.07,24.07
2013-10-13,27.13,,30.03,9.47,,,101.82073381000001,,1.2162731971865173,,26.88,8.781759780047805,,7.562288483000001,,27.841664490000003,24.229710692680158,12.473,139.751,31.46,172.13,,16.34,24.21
2013-10-20,27.58,,30.87,9.719,,,127.60149580000001,,1.2252715927471165,,26.975,8.93500447059964,,7.32095404,,28.3396484,24.60903427669,12.676,139.752,32.13,172.64,,16.68,24.1
2013-10-27,27.57,,31.33,9.77,,,142.58538468,,1.2290200339550097,,31.525,8.209814390450951,,7.275890327999999,,28.329808410000002,25.28852774753189,12.689,139.752,32.3,171.73,,16.51,23.74
2013-11-03,27.99,,31.33,9.982,,,159.2372133,,1.2094249632493017,,30.095,8.005425647485925,,9.054418248,,29.329858259999998,25.716402756613558,12.986,139.752,32.42,172.92,,16.55,23.72
2013-11-10,28.25,,30.97,10.018,,,243.18361452000002,,1.191270805830545,,29.2,6.8473421493641995,,9.249494958,,29.8190673,25.496996188122072,13.16,139.753,32.55,171.38,,16.34,23.66
2013-11-17,28.5,,30.7,10.105,,,365.60918762,,1.2060396845229306,,29.25,6.7087670137939615,,9.433877516,,29.881127239999998,25.865544414348182,13.282,139.75,32.59,172.22,,16.4,23.52
2013-11-24,28.39,,29.58,10.075,,,572.7545345,,1.2107278735266112,,27.38,5.986090040594312,,9.367504902,,29.90825422,25.92469765707838,13.273,139.75,32.63,172.44,,15.99,23.47
2013-12-01,28.41,,29.58,10.247,,,702.262995,,1.2171501451296036,,29.45,6.234175100469034,,9.501875100000001,,29.527593,25.732886088520534,13.253,139.748,32.87,173.17,,15.83,23.51
2013-12-08,27.92,,28.97,10.212,,,582.58559457,,1.273696152498865,,24.395,6.70326948384293,,9.265795237999999,,29.617165059999998,25.204986964685,13.097,139.753,32.0,171.73,,15.64,23.61
2013-12-15,27.4,,28.92,10.065,,,638.24553492,,1.19902955929877,,22.155,7.170974813327417,,9.047129729,,28.578701929999998,24.01108070474964,12.877,139.753,31.31,172.98,,15.24,23.64
2013-12-22,28.25,,28.32,10.315,,,451.98066375999997,,1.1290091852007975,,23.83,6.993283164428732,,8.957885024,,29.32257328,24.976200901918094,13.262,139.755,32.35,172.6,,15.49,23.93
2013-12-29,28.51,,28.33,10.374,,,539.3439301499999,,1.1353185420686358,,22.73,7.293082243447351,,9.027794313,,29.433895979999996,25.35073942097139,13.323,139.757,32.97,171.0,,15.45,23.83
2014-01-05,28.64,,29.2,10.399,,,684.7069137999999,,1.1698659560364069,,23.75,7.313085995028296,,9.04062796,,29.6757916,25.528093740585835,13.416,139.76,32.96,172.41,,15.68,23.67
2014-01-12,28.61,,29.26,10.334,,,635.32819356,,1.1849540006468438,,29.42,7.149971134047453,,9.057927386,,29.535599740000002,26.27146758757263,13.371,139.762,33.2,173.52,,15.77,23.19
2014-01-19,29.05,,29.74,10.613,,,641.1659136000001,,1.1557684891025337,,30.205,8.343638377487354,,9.049614880000002,,28.916364800000004,25.287114266510844,13.56,139.764,33.7,176.21,,16.03,23.74
2014-01-26,28.07,,29.7,10.393,,,646.8032736,,1.0959274294619383,,29.135,8.50441775555245,,8.703145440000002,,28.377280800000005,24.789954507380337,13.137,139.77,32.64,176.59,,15.67,23.65
2014-02-02,28.06,,29.6,10.398,,,610.66154968,,1.1615837554626127,,31.09,8.947916221383732,,9.30009048,,27.981656479999998,25.37735353169647,13.188,139.772,32.41,179.47,,15.84,23.9
2014-02-09,27.98,,29.81,10.37,,,503.09447869999997,,1.2045065797855508,,31.645,9.161148402009069,,9.136590605999999,,27.957878850000004,26.17139298028229,13.081,139.774,32.69,180.0,,15.91,24.19
2014-02-16,28.63,,30.96,10.68,,,449.86488302000004,,1.2998189945601126,,36.5,9.641300377958723,,9.496604418,,28.40153722,26.95703977280556,13.381,139.775,33.53,179.38,,16.23,24.48
2014-02-23,28.78,,30.95,10.726,,,441.97840428000006,,1.3350806885191802,,37.52,10.194302372093771,,9.638137894000002,,27.12481772,27.504205668058724,13.426,139.777,33.83,179.83,,16.34,24.91
2014-03-02,28.92,,30.88,10.77,,,405.26332924,,1.6156246838262622,,43.405,11.815445884911375,,9.348443828,,27.655119200000005,27.785431280000005,13.459,139.779,34.04,181.97,,16.32,24.84
2014-03-09,28.78,,31.07,10.661,,,458.44240560000003,,1.6601848393087801,,46.6,11.813731617385425,,9.454438960000001,,27.74578425,26.66618175,13.462,139.782,33.55,182.53,,16.18,25.2
2014-03-16,28.05,,31.8,10.465,,,454.55950193999996,,1.6325719040759343,,45.665,11.090472338120348,,9.052872525999998,,27.49209518,26.12361258,13.209,139.784,32.49,183.78,,16.0,24.79
2014-03-23,28.62,,31.11,10.677,,,407.3089164080001,,1.5384570714923997,,43.97,11.073531591550227,,9.023942714999999,,27.89548516,27.155282380000003,13.573,139.785,33.03,183.24,,16.11,24.75
2014-03-30,28.89,,30.2,10.465,,,334.52503558100005,,1.4414773356286008,,43.605,10.289993082178869,,8.24914595,,28.30874315,27.240351559999997,13.514,139.787,33.65,185.25,,16.39,25.15
2014-04-06,29.36,,30.65,10.464,,,336.130653573,,1.5133784303152742,,39.36,10.327251665365225,,8.150364882,,27.89780994,26.82481725,13.721,139.792,34.24,185.71,,16.69,25.18
2014-04-13,28.25,,30.48,10.056,,,298.48849325099997,,1.5618965031810177,,34.6,9.793355437710225,,7.247697358,,27.847478510000002,25.53346334,13.139,139.795,33.17,186.39,,16.48,25.18
2014-04-20,28.77,,30.22,10.207,,,359.558233848,,1.4844183082423048,,31.945,9.533020359125763,,7.542402449999999,,29.39010792,26.14218342,13.429,139.798,33.64,185.16,,16.63,25.44
2014-04-27,28.81,,30.21,10.251,,,315.51607946,,1.4339744032270045,,31.345,9.632957609021332,,8.734009120000001,,29.65080414,26.102612935,13.449,139.802,33.73,186.27,,16.64,25.55
2014-05-04,29.12,,30.18,10.371,,,314.819814991,,1.3009162053198977,,29.025,10.14332389103252,,8.586067093999999,,29.54120715,26.16506919,13.547,139.809,34.3,187.07,,16.78,25.26
2014-05-11,29.18,,30.09,10.279,,,318.471920382,,1.1513413394865757,,29.26,8.816974298671157,,8.810684453999999,,29.656784189999996,26.1954957,13.573,139.813,34.5,187.66,,17.07,25.33
2014-05-18,29.37,,30.36,10.409,,,325.83519696,,1.2473195743660985,,26.61,9.324375607682535,,9.61083282,,29.8554246,27.5408808,13.645,139.814,34.6,188.67,,17.28,25.27
2014-05-25,29.84,,30.49,10.768,,,419.360397488,,1.3181611015380263,,28.48,10.139403459258688,,10.463687112,,29.77257208,27.45415592,13.867,139.816,34.94,187.42,,17.34,25.43
2014-06-01,30.1,,29.35,10.979,,,463.16537576400003,,1.2032996416164685,,29.365,10.179567631771517,,10.371134592,,30.06541356,27.111051240000002,14.03,139.824,35.23,189.63,,17.54,25.17
2014-06-08,30.48,,29.52,11.135,,,480.9703042,,1.260808642726993,,28.17,10.17304035170478,,10.485261119999999,,30.0468997,27.547267399999996,14.232,139.81,35.59,190.81,,17.83,25.07
2014-06-15,30.58,,30.28,11.177,,,438.10929056,,1.37635780636885,,27.065,10.167975115802319,,10.58667264,,29.828585599999997,27.2868384,14.248,139.829,35.54,189.99,,17.6,25.51
2014-06-22,30.86,,31.15,11.209,,,443.23859843900004,,1.3762101820484416,,32.305,11.26434482365658,,10.64173578,,30.68146367,27.649378510000002,14.403,139.827,35.22,190.0,,17.7,25.7
2014-06-29,30.59,,31.15,11.259,,,442.52179101,,1.4435469964074688,,27.69,11.701414570765536,,10.33406205,,30.97648866,27.231997260000004,14.311,139.825,34.63,192.87,,17.73,25.55
2014-07-06,31.1,,31.24,11.554,,,467.91771100100004,,1.4442528416185494,,28.38,11.199857175077444,,10.5232234,,30.94677745,27.58755349,14.542,139.824,35.21,192.34,,17.74,25.18
2014-07-13,30.6,,31.6,11.375,,,460.84691936499996,,1.480872762808512,,26.125,10.696587431863621,,10.338366075000001,,30.87166305,27.19383805,14.404,139.822,34.03,192.81,,17.8,24.54
2014-07-20,30.96,,31.1,11.512,,,461.363691768,,1.550212990585126,,27.05,10.84511464369874,,10.317936260000002,,31.37155396,27.11277124,14.559,139.821,34.41,195.44,,18.17,24.52
2014-07-27,31.22,,31.08,11.684,,,442.19963116800005,,1.5897788311153265,,26.2,11.08978867004353,,10.316225520000001,,30.505968000000003,27.45909144,14.687,139.819,34.69,196.34,,18.04,24.57
2014-08-03,30.44,,30.99,11.466,,,437.196586875,,1.5976068327544606,,19.865,11.60980255047205,,10.467335487,,29.331831629999996,27.07725969,14.305,139.804,33.47,196.93,,17.82,24.31
2014-08-10,30.12,,31.42,11.461,,,441.44782738,,1.6308108082066495,,19.99,12.355849784297572,,10.670756268000002,,29.4667041,26.83001296,14.281,139.818,32.92,198.86,,17.75,24.19
2014-08-17,30.71,,31.31,11.771,,,367.96630775399996,,1.6376234088941106,,21.15,13.047016491290078,,10.073205868,,30.534825440000002,26.99433932,14.539,139.814,33.56,202.24,,18.19,23.95
2014-08-24,31.55,,31.11,12.188,,,382.9547475,,1.5878962755309296,,22.43,12.90319644979719,,10.3067775,,30.9942,27.3762,14.976,139.811,34.15,203.11,,18.48,24.25
2014-08-31,31.97,,31.47,12.348,,,361.94414897999997,,1.6782892635108542,,24.4,13.633606231865697,,10.534575645,,31.6348158,27.68425515,15.173,139.809,34.66,206.53,,18.79,24.54
2014-09-07,32.37,,31.43,12.459,,,372.74711856,,1.8827444079537992,,25.5,14.282257924747901,,10.674234720000001,,32.3138688,28.0274928,15.342,139.807,35.22,205.11,,18.94,24.58
2014-09-14,32.18,,30.57,12.528,,,369.456929575,,1.8489107591451994,,25.385,14.394343750675144,,10.769463209999998,,32.0624691,28.381394500000003,15.321,139.804,34.9,201.0,,18.41,23.89
2014-09-21,32.66,,30.5,12.703,,,310.181289405,,1.7520059237557184,,23.145,13.451604143416027,,10.682383881,,32.71864245,29.283379515,15.622,139.801,35.0,202.61,,18.24,23.81
2014-09-28,32.3,,30.79,12.583,,,296.15159638,,1.7436349702400977,,21.2,12.912355570826307,,10.306320606,,33.1448506,29.05279677,15.461,139.799,34.42,205.04,,18.15,23.94
2014-10-05,31.55,,30.87,12.425,,,255.04905988,,1.7187123753636264,,19.8,13.486046531285957,,10.842577275999998,,34.083692,28.55896332,15.228,139.798,33.37,206.5,,18.01,23.75
2014-10-12,31.15,,31.1,12.342,,,300.024362144,,1.7157200823821595,,17.11,12.497225020182428,,11.675891584,,35.187510079999996,27.1799184,15.158,139.793,32.33,206.98,,18.32,23.84
2014-10-19,30.66,,31.09,11.978,,,304.56222846000003,,1.6298805870551838,,19.055,11.826671363505996,,11.331205970000001,,33.439925120000005,27.610553845000002,14.832,139.79,32.05,205.43,,18.37,23.46
2014-10-26,31.73,,31.23,12.633,,,280.18096531199996,,1.7089254849858044,,19.28,12.388555290639015,,12.441744,,32.41173056,28.896444159999998,15.412,139.787,32.92,204.58,,18.94,23.47
2014-11-02,32.95,,29.93,13.175,,,260.296249665,,1.6847880338344166,,19.82,12.865966372280704,,12.845737096,,33.43979796000001,29.391570270000003,16.036,139.787,33.89,204.54,,19.46,23.77
2014-11-09,33.21,,30.16,13.323,,,292.917730791,,1.6326380005875694,,18.275,12.921272211828176,,12.703943808,,34.14830424,29.500519920000002,16.352,139.783,33.71,203.83,,19.47,24.15
2014-11-16,33.22,,30.25,13.464,,,312.245064036,,1.6484359835328197,,18.1,13.867267262119741,,13.408650975,,34.359919409999996,29.68799964,16.325,139.779,33.75,205.57,,19.5,23.75
2014-11-23,33.9,,31.23,13.674,,,296.95017600000006,,1.6059262332410014,,21.595,13.061565467591462,,13.378446,,35.911500000000004,30.093030000000002,16.636,139.776,34.8,206.55,,19.66,24.34
2014-11-30,33.89,,30.53,13.919,,,303.6478608,,1.6189762026318182,,21.135,13.0867118704169,,13.7872872,,35.989523999999996,30.072888,16.606,139.773,35.04,211.45,,19.98,23.47
2014-12-07,34.2,,31.21,13.966,,,305.2269216,,1.4848165173082906,,15.4,12.134031763374203,,13.811673599999999,,35.416008,30.684924000000002,16.801,139.772,35.37,211.57,,20.02,23.21
2014-12-14,32.57,,31.54,13.503,,,282.074628,,1.3152769149696588,,14.66,11.067601243550563,,12.690848000000003,,32.80982,29.56172,16.11,139.768,33.38,214.57,,19.8,22.67
2014-12-21,33.95,,31.49,13.954,,,262.33248000000003,,1.0329088272743856,,15.25,11.951306342843258,,13.411904999999999,,34.294125,28.179225,16.847,139.765,34.25,216.1,,20.29,22.62
2014-12-28,34.31,,31.1,14.019,,,259.561155,,1.0899974433709385,,14.995,12.416191395077528,,13.389015,,35.1198,27.9789375,17.053,139.762,34.46,216.64,,20.6,22.47
2015-01-04,34.26,,31.81,13.974,,,220.15869330000004,,1.1249523613828936,,15.26,12.183402902254855,,13.592789600000001,,35.115262,28.257202999999997,17.037,139.756,34.2,220.62,,20.82,22.06
2015-01-11,34.41,,33.09,14.153,,,226.09071999999998,,1.0760974759738229,,14.145,11.628070639857977,,13.471928,,36.31732,29.0758,17.22,139.754,33.97,220.93,197.63,21.69,22.25
2015-01-18,35.09,,35.75,14.193,,,182.03486039999999,,1.0387182303148839,,14.355,11.125981783443505,,13.648011599999997,,36.762932,31.554922,17.331,139.748,35.32,225.37,199.74,22.79,22.59
2015-01-25,36.76,,36.81,15.109,,,226.1268317,,1.135938002282336,,14.24,11.97138861176636,,14.738384100000001,,38.636851,31.526814,18.218,139.744,37.11,232.78,203.96,23.76,22.9
2015-02-01,36.07,,36.35,14.739,,,201.0521286,,1.0687421598926539,,10.99,12.021902684108765,,14.312912,,36.464269,29.901232,17.721,139.739,36.98,235.34,203.18,23.29,22.32
2015-02-08,36.94,,35.02,14.984,,,197.30788,,1.0131922901869148,,12.695,12.803954505313081,,15.477137599999999,,36.625220000000006,29.73314,18.198,139.738,37.51,235.02,203.36,23.22,22.9
2015-02-15,37.22,,34.65,15.235,,,205.2855936,,1.100925417738973,,12.525,11.932772540760809,,15.920121600000002,,36.884016,28.640231999999997,18.306,139.734,37.89,235.38,203.26,22.9,23.23
2015-02-22,37.6,,34.18,15.506,,,207.4533825,,1.2686974408901934,,12.365,12.715410428697641,,15.7734675,,36.870644999999996,30.150119999999998,18.413,139.73,38.51,232.87,203.48,22.81,23.1
2015-03-01,38.44,,34.92,15.841,,,232.4331917,,1.2895021254253747,,11.97,12.101442559712495,,15.9204118,,38.653909999999996,30.467851000000003,18.727,139.727,39.48,238.33,204.94,22.93,23.31
2015-03-08,39.04,,34.73,16.21,,,253.1183175,,1.4636965668459108,,12.545,11.923621339732584,,14.91867,,38.3022,30.396375000000003,19.068,139.724,39.71,237.97,206.74,22.94,23.59
2015-03-15,39.61,,35.25,16.311,,,271.8407426,,1.4345813218034547,,12.05,11.972376278544,,15.634266799999999,,37.986337999999996,31.338014999999995,19.387,139.719,40.04,249.14,209.64,23.65,23.57
2015-03-22,39.85,,35.17,16.428,,,247.7105436,,1.5895022717640064,,12.745,12.207011504907506,,16.1548144,,37.576859999999996,32.511148,19.38,139.717,40.66,249.17,210.05,23.94,23.36
2015-03-29,38.87,,35.41,15.8,,,222.7892934,,1.4553435864381332,,11.52,11.324467939078653,,15.6213366,,36.801456,31.44835,18.816,139.709,39.83,246.96,207.99,23.61,23.26
2015-04-05,39.19,,35.45,15.85,,,237.42713160000002,,1.7904858003497537,21.182874,12.1,11.691747980346067,,15.565326400000002,,37.352376,31.934996,18.971,139.708,40.14,248.54,208.52,23.89,23.2
2015-04-12,40.82,,36.64,16.6,,,222.42609620000002,,1.9393571178332742,22.735286,13.085,13.247333488464271,,16.5817778,,38.517136,33.466944000000005,19.751,139.705,41.58,248.15,208.83,24.26,23.85
2015-04-19,39.91,,35.94,16.097,,,205.9087,,1.7451625733237153,22.89375,14.15,12.752051432814607,,15.785125000000003,,37.277499999999996,32.782,19.27,139.698,40.64,248.1,209.33,23.51,24.09
2015-04-26,40.38,,34.87,16.654,,,201.6861463,,1.894749464128832,22.881377,13.63,13.386541670772305,,16.0960237,,37.590177000000004,33.3108355,19.444,139.693,41.35,245.68,208.16,23.69,23.7
2015-05-03,38.84,,33.92,15.875,,,214.60769280000002,,1.8049397664474456,23.900256000000002,13.375,13.453307111607373,,16.3096704,,36.524448,32.176512,18.711,139.689,40.08,236.49,206.91,22.38,23.48
2015-05-10,39.09,,33.97,15.849,,,214.10913730000001,,1.8013694414884402,27.68833,13.955,14.04359377793171,,16.1001852,,36.484494,31.943964,18.798,139.682,40.53,227.34,202.98,22.44,23.46
2015-05-17,38.53,,34.38,15.666,,,206.8176264,,1.8064780961725697,32.62149,16.565,14.489125361324763,,15.616392000000001,,36.263568,32.726298,18.499,139.681,40.38,222.43,202.6,22.22,23.3
2015-05-24,40.0,,35.17,16.385,,,218.73441,,2.127273010402976,31.064916,17.855,14.992621284564,,15.913734000000002,,37.410438000000006,33.434274,19.243,139.673,41.53,223.09,201.77,22.68,23.62
2015-05-31,39.58,,34.84,16.403,,,209.0639088,,2.0666824858536113,34.036704,17.015,15.200153707882249,,15.998341799999999,,37.236736,34.963986,19.103,139.666,40.73,225.75,202.25,22.43,23.3
2015-06-07,38.75,,33.84,16.091,,,200.983983,,2.0408147131940892,35.430186000000006,19.12,14.94341887903564,,16.233287100000002,,36.07797,32.452179,18.756,139.661,39.68,212.55,198.3,21.63,22.78
2015-06-14,38.41,,33.72,15.793,,,207.34924120000002,,2.064130158506855,32.937380000000005,20.39,14.837507133802111,,15.869425000000001,,35.476488,31.996312,18.531,139.655,39.85,210.08,198.41,21.46,22.7
2015-06-21,38.39,,34.08,15.939,,,214.79445299999998,,1.8123582490471213,37.1571,19.845,15.40933873138618,,15.645604499999997,,35.572199999999995,31.601145,18.615,139.65,39.03,212.17,198.22,21.55,22.28
2015-06-28,39.06,,33.84,16.108,,,222.99275719999997,,1.801644440843419,34.194008,21.68,15.947055391803772,,15.570901600000001,,35.824,32.371462,18.806,139.644,40.16,208.71,198.8,21.54,23.01
2015-07-05,38.48,,33.8,15.924,,,244.4187456,,1.6538707874519538,32.322204,20.85,16.719062678546155,,15.455369199999998,,35.367244,31.498252,18.621,139.638,38.8,208.82,198.09,21.41,23.08
2015-07-12,38.29,,33.5,15.627,,,278.677504,,1.3308128785294853,28.57344,24.78,15.479895072647192,,15.74272,,36.189440000000005,32.73984,18.564,139.632,39.34,210.15,197.62,21.68,22.56
2015-07-19,40.17,,33.51,16.881,,,252.411887,,1.4414149524415893,28.93605,31.17,16.900747232293483,,17.133649,,38.073750000000004,33.72642,19.501,139.626,41.07,215.87,199.62,22.55,22.76
2015-07-26,39.12,,31.84,16.56,,,266.4368835,,1.3551243215061022,26.80512,30.36,16.110388810155847,,16.5192015,,36.82062,32.74158,19.035,139.62,39.94,219.3,200.03,22.07,21.62
2015-08-02,39.28,,31.88,16.443,,,257.27262720000004,,1.3320692089160495,28.100961,30.22,16.151758148137414,,18.556465499999998,,37.395123999999996,32.870933,19.073,139.614,40.14,222.25,201.47,22.01,21.16
2015-08-09,39.01,,32.18,16.187,,,241.5958784,,1.4676725575200784,26.062644,30.87,14.738142722637573,,19.655007599999998,,38.077532,32.08832,18.863,139.609,40.16,220.06,199.95,22.06,20.97
2015-08-16,38.4,,32.24,16.006,,,232.66260000000003,18.297,1.3772967694998106,24.552000000000003,36.28,14.589001639213484,,19.692000000000004,,37.125,31.851000000000003,18.7,139.603,39.18,221.78,198.84,21.85,20.6
2015-08-23,35.89,,32.89,14.86,,,200.5887889,18.663875,1.1461788115954745,19.709052,30.655,13.512354251575214,,17.917319999999997,,34.719199,29.932463999999996,17.555,139.598,36.56,223.2,197.59,20.98,19.6
2015-08-30,36.33,,32.59,15.291,,,204.26022600000002,17.808480000000003,1.2575570503537223,22.716540000000002,33.5,14.809409663978428,,17.968506,,35.2683,30.539039999999996,17.703,139.591,36.95,217.76,197.07,20.62,20.18
2015-09-06,35.17,,32.42,14.855,,,215.230665,17.10579,1.1511472999417027,23.80638,33.085,14.467415625552137,,17.530071,,34.552440000000004,29.92392,17.209,139.585,35.78,219.11,198.03,19.93,20.18
2015-09-13,35.11,,31.32,14.92,,,203.4812144,15.613136,1.284194321208358,25.381264,31.265,14.707440585854563,,17.732502399999998,,33.615408,29.634984000000003,17.098,139.578,36.02,218.18,196.98,19.82,19.74
2015-09-20,35.27,,32.15,15.127,,,204.29125380000002,15.095303999999999,1.3772517696053594,24.39288,31.325,15.355732125362968,,18.2663784,,34.450524,29.315646,17.255,139.572,35.56,220.79,197.77,20.47,19.61
2015-09-27,35.23,,32.89,15.122,,,207.843964,15.16314,1.474934873819382,21.91422,29.73,15.29471038517326,,18.323466999999997,,35.38066,28.3081,17.324,139.566,35.07,220.36,197.93,20.71,19.92
2015-10-04,34.73,,32.5,14.669,,,212.42586820000002,14.054768000000001,1.6646894287431,20.24386,37.93,14.718863387138022,,17.7325512,,36.019802,29.714776,16.951,139.559,35.03,225.43,199.57,20.58,19.59
2015-10-11,36.25,,32.77,15.166,,,217.59620399999997,13.33077,1.6509336276745035,21.325709999999997,39.75,12.954504455562134,,18.072262499999997,,36.99861,28.93323,17.669,139.553,36.45,222.57,199.55,21.17,20.35
2015-10-18,36.41,,33.46,15.409,,,230.547128,12.74807,1.8280707121929618,19.77845,38.08,13.333055498095955,,17.893991,,37.01962,30.11258,17.807,139.526,36.51,224.86,200.27,21.52,19.93
2015-10-25,38.08,,33.93,16.529,,,256.8720541,13.491551,1.876594431712128,18.980716,42.885,12.647158554362225,,17.073571400000002,,38.823367,30.802835,18.7,139.518,37.98,227.5,202.58,22.37,20.04
2015-11-01,38.17,,33.3,16.736,,,295.8623756,13.025022,1.8968287175851999,16.794466999999997,43.9,12.530302674565686,,15.629118100000001,,38.466505,30.800452999999997,18.891,139.507,37.83,227.91,202.59,22.16,19.93
2015-11-08,39.03,,32.55,17.272,,,346.628058,14.961170000000001,1.9271654797625428,19.10412,43.265,14.421812287094834,,16.539215000000002,,39.06476,31.26298,19.418,139.502,38.22,219.43,200.34,22.23,20.05
2015-11-15,38.09,,32.46,16.724,,,297.0462756,16.362864000000002,1.833551699337105,15.778476000000001,44.155,12.812631039621303,,15.6643812,,38.384088,30.72675,18.914,139.495,37.21,221.97,201.94,21.6,19.45
2015-11-22,39.51,,32.54,17.395,,,304.4778193,17.664471,1.9001078765604789,17.157357,46.985,13.774094280984203,,16.266151100000002,,39.846013,31.365940000000002,19.624,139.487,38.4,226.68,202.84,22.46,19.39
2015-11-29,39.62,,32.11,17.512,,,350.619536,18.88944,1.6614361030405616,18.011519999999997,46.45,14.575990971084945,,16.572864,,40.733599999999996,31.61456,19.727,139.479,38.62,226.87,204.5,22.57,19.39
2015-12-06,38.29,,32.08,16.996,,,359.719503,18.66392,1.6349261652205949,17.341279999999998,45.5,14.106936918382248,,16.242754,,39.761865,31.642325000000003,19.051,139.472,37.32,219.89,200.59,21.79,18.98
2015-12-13,36.78,,31.48,16.415,,,395.1247824,18.501264,1.5190284370629756,18.101039999999998,43.315,13.160094278662113,,15.839774399999998,,38.448792000000005,30.680807999999995,18.289,139.463,35.85,224.76,201.65,21.16,18.01
